USDJPY,20160428,035100,111.72,111.74,111.72,111.74
USDJPY,20160428,035200,111.73,111.74,111.73,111.74
USDJPY,20160428,035300,111.75,111.77,111.75,111.76
USDJPY,20160428,035400,111.77,111.77,111.75,111.76
USDJPY,20160428,035500,111.77,111.77,111.75,111.76
USDJPY,20160428,035600,111.77,111.77,111.72,111.73
USDJPY,20160428,035700,111.73,111.75,111.73,111.74
USDJPY,20160428,035800,111.75,111.75,111.74,111.75
USDJPY,20160428,035900,111.74,111.75,111.74,111.75
USDJPY,20160428,040000,111.75,111.76,111.75,111.75
USDJPY,20160428,040100,111.76,111.76,111.74,111.75
USDJPY,20160428,040200,111.74,111.74,111.74,111.74
USDJPY,20160428,040300,111.75,111.75,111.73,111.73
USDJPY,20160428,040400,111.74,111.74,111.73,111.73
USDJPY,20160428,040500,111.73,111.73,111.72,111.72
USDJPY,20160428,040600,111.73,111.73,111.72,111.72
USDJPY,20160428,040700,111.71,111.72,111.71,111.72
USDJPY,20160428,040800,111.72,111.73,111.72,111.72
USDJPY,20160428,040900,111.73,111.73,111.70,111.70
USDJPY,20160428,041000,111.70,111.70,111.66,111.66
USDJPY,20160428,041100,111.65,111.68,111.65,111.67
USDJPY,20160428,041200,111.66,111.67,111.65,111.67
USDJPY,20160428,041300,111.66,111.67,111.66,111.67
USDJPY,20160428,041400,111.66,111.67,111.66,111.67
USDJPY,20160428,041500,111.67,111.67,111.66,111.66
USDJPY,20160428,041600,111.66,111.66,111.65,111.65
USDJPY,20160428,041700,111.66,111.66,111.65,111.66
USDJPY,20160428,041800,111.67,111.67,111.65,111.65
USDJPY,20160428,041900,111.66,111.66,111.63,111.63
USDJPY,20160428,042000,111.63,111.63,111.60,111.62
USDJPY,20160428,042100,111.62,111.62,111.62,111.62
USDJPY,20160428,042200,111.63,111.63,111.63,111.63
USDJPY,20160428,042300,111.63,111.63,111.62,111.62
USDJPY,20160428,042400,111.63,111.63,111.62,111.62
USDJPY,20160428,042500,111.61,111.61,111.61,111.61
USDJPY,20160428,042600,111.61,111.61,111.56,111.56
USDJPY,20160428,042700,111.57,111.58,111.55,111.58
USDJPY,20160428,042800,111.57,111.58,111.56,111.58
USDJPY,20160428,042900,111.59,111.63,111.58,111.63
USDJPY,20160428,043000,111.64,111.64,111.63,111.64
USDJPY,20160428,043100,111.63,111.64,111.63,111.64
USDJPY,20160428,043200,111.64,111.65,111.64,111.65
USDJPY,20160428,043300,111.64,111.65,111.64,111.65
USDJPY,20160428,043400,111.65,111.65,111.64,111.64
USDJPY,20160428,043500,111.65,111.68,111.64,111.68
USDJPY,20160428,043600,111.67,111.75,111.66,111.75
USDJPY,20160428,043700,111.74,111.74,111.72,111.74
USDJPY,20160428,043800,111.75,111.76,111.75,111.76
USDJPY,20160428,043900,111.76,111.76,111.71,111.71
USDJPY,20160428,044000,111.72,111.74,111.71,111.72
USDJPY,20160428,044100,111.71,111.72,111.70,111.72
USDJPY,20160428,044200,111.73,111.73,111.69,111.69
USDJPY,20160428,044300,111.70,111.73,111.70,111.72
USDJPY,20160428,044400,111.72,111.72,111.71,111.71
USDJPY,20160428,044500,111.70,111.70,111.61,111.64
USDJPY,20160428,044600,111.68,111.68,111.61,111.63
USDJPY,20160428,044700,111.64,111.66,111.64,111.66
USDJPY,20160428,044800,111.65,111.67,111.65,111.66
USDJPY,20160428,044900,111.67,111.68,111.67,111.67
USDJPY,20160428,045000,111.68,111.68,111.66,111.67
USDJPY,20160428,045100,111.68,111.68,111.65,111.66
USDJPY,20160428,045200,111.65,111.66,111.63,111.63
USDJPY,20160428,045300,111.64,111.65,111.63,111.64
USDJPY,20160428,045400,111.64,111.67,111.64,111.67
USDJPY,20160428,045500,111.66,111.66,111.66,111.66
USDJPY,20160428,045600,111.65,111.66,111.64,111.66
USDJPY,20160428,045700,111.66,111.66,111.64,111.66
USDJPY,20160428,045800,111.65,111.65,111.62,111.64
USDJPY,20160428,045900,111.65,111.67,111.65,111.66
USDJPY,20160428,050000,111.66,111.67,111.66,111.66
USDJPY,20160428,050100,111.67,111.68,111.66,111.66
USDJPY,20160428,050200,111.66,111.66,109.59,109.70
